number,state,title,author,body,created_at,updated_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files,conversation,closed_at,title_length,body_length,has_test,has_bug,has_feature,has_document,has_improve,has_refactor,files_updated,comment_num,comment_length,total_changes,total_additions_commit,total_deletions_commit,commit_authors_count,commit_count,unique_reviewers,total_comments,first_comment_time,project
161437,closed,Skip const folding with symbolic expression,arui-meta,"Summary: When performing constant folding, we must skip over operators that have symbolic `fill_value`.

Test Plan:
CI

Rollback Plan:

Reviewed By: kalpit-meta-1

Differential Revision: D80965936




cc @ezyang @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv",2025-08-25 20:20:39+00:00,2025-08-27T22:11:05Z,,False,11,0,1,7,0,1,11,2025-08-27 22:10:02+00:00,43,257,False,False,False,False,False,False,1,1,476,7,7,0,1,1,2.0,1.0,2025-08-25T20:26:11Z,pytorch
161436,closed,Always run OIDC auth on B200 to be able to upload artifacts to S3,huydhn,"Reported by @drisspg , in its current form, the OIDC auth step wasn't run when the previous test step failed.  We need this to always run to be able to upload artifacts to S3.",2025-08-25 20:16:53+00:00,2025-09-25T02:11:06Z,,False,3,0,1,1,1,1,3,2025-08-25 21:05:23+00:00,65,175,False,False,False,False,False,False,1,2,818,2,1,1,1,1,4.0,2.0,2025-08-25T20:18:57Z,pytorch
161435,closed,"Back out ""[dynamic shapes] use prims_common contiguity in create_example_tensors""",pianpwk,"Summary:
Original commit changeset: 3ce7bf9df7b7

Original Phabricator Diff: D80503451

Test Plan:
-

Rollback Plan:

Differential Revision: D80970483




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 20:16:04+00:00,2025-08-28T17:28:25Z,,False,7,0,1,7,4,1,7,2025-08-28 17:28:25+00:00,81,356,False,False,False,False,False,False,1,3,181,11,7,4,1,1,2.0,3.0,2025-08-25T22:23:54Z,pytorch
161434,closed,[cuDNN][SDPA][Nested Tensor] add forward/backward caching support for cuDNN SDPA Nested tensor/varlen ,eqy,"Don't recompile every time

cc @csarofeen @ptrblck @xwang233 @msaroufim @jerryzh168 @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @davidberard98 @YuqingJ",2025-08-25 20:03:33+00:00,2025-09-08T17:52:18Z,,False,4,0,6,99,48,2,4,2025-09-08 17:51:16+00:00,102,159,False,False,False,False,False,False,2,3,610,303,177,126,2,6,3.0,3.0,2025-09-07T21:07:25Z,pytorch
161433,closed,Check for Index before Tensors in is_int_or_symint,swolchok,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #161635
* #161634
* #161633
* #161622
* #161596
* #161595
* #161591
* #161590
* #161588
* #161586
* #161466
* #161455
* #161438
* __->__ #161433
* #161432
* #161329
* #161328
* #161317
* #161315
* #161308
* #161304
* #161292
* #161301
* #161300
* #161286

Cheaper (and cheap in an absolute sense) check should come first.",2025-08-25 20:02:44+00:00,2025-08-27T19:55:48Z,,False,3,0,1,4,4,1,3,2025-08-27 19:55:48+00:00,50,399,False,False,False,False,False,False,1,2,123,8,4,4,1,1,1.0,2.0,2025-08-27T18:19:42Z,pytorch
161432,closed,Stop trying to intern arguments in PyObject_FastGetAttrString,swolchok,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #161455
* __->__ #161432
* #161329
* #161328
* #161317
* #161315
* #161308
* #161304
* #161292
* #161301

If we want them interned, we should intern at callsites. (The numpy reference has bit rotted; see https://github.com/numpy/numpy/commit/b222eb66c79b8eccba39f46f020ed8303614a87f#diff-6bdb6105198083838f51c57b55b3a49472ed23043bb40018f1ea41138e687163)

Profiling a simple torchdispatch benchmark with perf before/after seems to show that time spent copying std::strings and interning Python strings is gone, though there is some noise and the improvement is very small.",2025-08-25 20:02:38+00:00,2025-08-30T06:56:58Z,,False,7,0,4,1,1,1,7,2025-08-30 06:55:53+00:00,61,649,False,False,False,False,True,False,1,6,1554,21001,14483,6518,1,4,3.0,6.0,2025-08-27T20:25:17Z,pytorch
161431,closed,[inductor] comm reordering: fix memory recalculation,IvanKobzarev,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161431

_size_free_delta_update is filled only for nodes that change memory_size, but change applied for all nodes in the group.

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 19:52:35+00:00,2025-09-24T14:21:21Z,,False,1,0,1,1,1,1,1,2025-09-24 14:21:21+00:00,52,417,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,pytorch
161430,closed,Update Microsoft C++ Redistributable to the latest version,saman-amd,"Update Microsoft C++ Redistributable link to the latest version as one of the libraries used by AMD currently has a dependency on that.


",2025-08-25 19:25:32+00:00,2025-09-18T15:46:02Z,,False,5,0,1,1,1,1,5,2025-09-18 14:22:07+00:00,58,138,False,False,False,False,False,False,1,3,840,2,1,1,1,1,3.0,3.0,2025-08-25T19:34:02Z,pytorch
161429,closed,[ROCm] fix numpy version detection and adjust fudge_factors for MI355,dnikolaev-amd,"This PR fixes:

- Numpy >= 2.1 version detection (instead of python 3.13 version detection) to skip some tests (numpy 2.1 can be installed for older python versions)
```
test_quantization.py::TestDynamicQuantizedOps::test_qlinear
test_quantization.py::TestDynamicQuantizedOps::test_qlinear_legacy
test_quantization.py::TestQuantizedLinear::test_qlinear
test_quantization.py::TestQuantizedLinear::test_qlinear_leaky_relu
test_quantization.py::TestQuantizedLinear::test_qlinear_relu
test_quantization.py::TestQuantizedLinear::test_qlinear_tanh
test_quantization.py::TestQuantizedLinear::test_qlinear_with_input_q_dq_qweight_dq_output_fp32
``` 
- A couple of SDPA tests on MI355 by adjusting fudge_factors:

``` 
test_transformers.py::TestSDPACudaOnlyCUDA::test_mem_efficient_attention_attn_mask_vs_math_ref_grads_batch_size_1_seq_len_q_2048_seq_len_k_8_head_dim_8_is_causal_False_dropout_p_0_0_float32_scale_l1_cuda_float32
test_transformers.py::TestSDPACudaOnlyCUDA::test_mem_efficient_attention_vs_math_ref_grads_batch_size_8_seq_len_q_2048_seq_len_k_8_head_dim_128_is_causal_True_dropout_p_0_0_float32_scale0_cuda_float32 
```


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-08-25 19:25:21+00:00,2025-08-28T19:33:15Z,,False,6,0,1,4,2,2,6,2025-08-28 19:32:12+00:00,69,1246,False,True,False,False,False,False,2,5,1066,6,4,2,1,1,2.0,5.0,2025-08-26T19:01:35Z,pytorch
161427,closed,Remove Python 3.9 nightly builds,atalman,"Please see https://github.com/pytorch/pytorch/issues/161167


cc @albanD",2025-08-25 19:02:38+00:00,2025-08-25T22:06:46Z,,False,3,0,1,1,2164,6,3,2025-08-25 22:05:43+00:00,32,72,False,False,False,False,False,False,6,2,793,2165,1,2164,1,1,3.0,3.0,2025-08-25T19:33:21Z,pytorch
161426,closed,Fixes broken memory_viz link in CUDA memory docs,dsashidh,"Fixes #161375 


The  ""Using the visualizer"" section in torch_cuda_memory.md had a link to  https://pytorch.org/memory_viz written in inline Markdown link form. Strangely the same syntax worked earlier on the page as the issuer mentioned, but in this spot it's rendered sa a broken link.  

I wasn't able to pinpoint why the second occurrence was treated differently, but switching it to the Markdown autolink form fixes the problem consistently. I tested this by rebuilding the docs locally with make html and serving the HTML with a local http.server. With the autolink, the link resolves correctly. ",2025-08-25 18:58:47+00:00,2025-09-02T02:08:00Z,,False,8,0,1,1,1,1,8,2025-09-02 02:06:58+00:00,48,602,False,True,False,True,False,False,1,7,1811,2,1,1,1,1,5.0,8.0,2025-08-25T18:59:17Z,pytorch
161424,closed,DOC: Clarify documentation for torch.matmul and fix a typo,rec,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161424

",2025-08-25 18:16:56+00:00,2025-08-26T18:32:04Z,,False,4,0,2,10,10,1,4,2025-08-26 18:31:00+00:00,58,94,False,True,False,True,False,False,1,3,756,8333,4227,4106,1,2,3.0,4.0,2025-08-25T21:31:58Z,pytorch
161423,closed,[Pattern Matcher] improve error msg,mlazos,"Updates pattern matcher error message

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 18:14:11+00:00,2025-09-25T02:10:56Z,,False,3,0,1,3,1,1,3,2025-08-25 21:48:56+00:00,35,240,False,False,False,False,True,False,1,2,493,4,3,1,1,1,4.0,2.0,2025-08-25T18:38:28Z,pytorch
161421,closed,Add pg argument to consolidate_safetensors_files_on_every_rank,ankitageorge,"Summary: Based on feedback on https://github.com/pytorch/torchtitan/pull/1625, adding a pg argument to consolidate_safetensors_files_on_every_rank so that we don't infer the pg and users can supply one if needed.

Test Plan:
ensure existing tests pass

Rollback Plan:

Differential Revision: D80954339




cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-08-25 18:01:12+00:00,2025-08-29T13:32:20Z,,False,4,0,1,15,22,1,4,2025-08-29 13:31:17+00:00,62,382,False,False,False,False,False,False,1,2,498,37,15,22,1,1,3.0,2.0,2025-08-29T05:18:03Z,pytorch
161420,closed,[Inductor] Improve RoPE,BoyuanFeng,"This PR fuses ROPE from 2 kernels into 1 kernel.

Shape:
```
q: [B, Hq, S, D]
k: [B, Hkv, S, D]
```

`Hq=32, Hkv=8, D=128` following Llama3 setting.

<img width=""980"" height=""624"" alt=""image"" src=""https://github.com/user-attachments/assets/652a8227-6f1d-465c-97fd-2b0af41f8ed9"" />








cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 17:59:37+00:00,2025-09-25T01:43:41Z,,False,9,8,24,241,0,6,17,2025-09-05 20:55:24+00:00,23,490,False,False,False,False,True,False,6,8,2140,82443,48455,33988,1,24,6.0,9.0,2025-08-28T19:32:58Z,pytorch
161417,closed,"[ROCm][CI] fbgemm_gpu depends on tbb, install it",amdfaa,"Fixes #ISSUE_NUMBER


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-08-25 17:12:54+00:00,2025-08-25T21:03:09Z,,False,2,0,1,1,0,1,2,2025-08-25 20:37:39+00:00,48,138,False,True,False,False,False,False,1,1,69,1,1,0,1,1,1.0,1.0,2025-08-25T20:37:39Z,pytorch
161416,closed,[hop] move insert_deferred_runtime_asserts under subtracer,ydwu4,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #160483
* #160467
* #160670
* #160669
* __->__ #161416
* #160548



cc @ezyang @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv",2025-08-25 17:06:10+00:00,2025-08-27T17:44:10Z,,False,3,0,5,16,5,2,3,2025-08-27 17:43:05+00:00,58,202,False,False,False,False,False,False,2,2,493,10867,5276,5591,1,5,3.0,2.0,2025-08-26T22:03:32Z,pytorch
161414,open,[dynamic shapes] unbacked-safe slicing,pianpwk,"Summary:
Generates new unbacked symbols for slice output size & storage offset, when appropriate semantics are unclear. Teaches inductor to codegen the slice with flexible semantics.


Test Plan:
contbuild & OSS CI, see https://hud.pytorch.org/commit/pytorch/pytorch/56218d85e2da09d9ede3809718ec989c2151632c

Rollback Plan:

Differential Revision: D80948073




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 16:43:43+00:00,2025-09-23T17:01:05Z,,False,6,7,1,580,34,11,13,,38,563,False,False,False,False,False,False,11,0,54,614,580,34,1,1,2.0,1.0,2025-09-08T22:57:25Z,pytorch
161413,closed,[ez][CI] GIve the linux check job a name that isn't linux-job,clee2000,"Reason:
The default name is linux-job, which gets put in the linux category on HUD, but this isn't really a linux related job.  Renaming it like this will make it go into the ""other"" category on HUD

Other options:
Change the grouping code in test-infra",2025-08-25 16:43:00+00:00,2025-08-26T15:19:42Z,,False,3,0,1,2,0,1,3,2025-08-26 15:18:39+00:00,61,253,False,False,False,False,False,False,1,2,796,2,2,0,1,1,4.0,3.0,2025-08-25T22:01:07Z,pytorch
161412,closed,NLLLoss: validate target is 0D when input is 1D,mansiag05,"Add a shape check in nll_loss_forward to error out when both input and target are 1D. Added a unit test to cover the incompatible 1D/1D case.

Fixes #157420

cc @albanD @ngimel @peterbell10 @cyyever @kurtamohler ",2025-08-25 16:32:28+00:00,2025-09-09T07:05:18Z,,False,16,3,3,13,3,2,19,2025-09-06 20:58:45+00:00,47,212,False,True,False,False,False,False,2,14,5470,38,24,14,1,3,5.0,15.0,2025-08-25T18:24:44Z,pytorch
161411,closed,[pytorch] Simplify codes using `std::all_of()` for `_check_tensors_share_device_and_dtype()`,tsunghsienlee,"Summary: These two nested loops of checks could be simplified with `std::all_of()` to make it more compact.

Test Plan:
OSS CI & tests

Rollback Plan:

Differential Revision: D80946082


",2025-08-25 16:17:44+00:00,2025-08-26T08:57:30Z,,False,18,0,1,7,9,1,18,2025-08-26 08:56:27+00:00,92,187,False,False,False,False,False,False,1,10,2064,16,7,9,1,1,4.0,10.0,2025-08-25T17:38:55Z,pytorch
161410,closed,Fix issue with FloorDiv handling,nandesuka,"Summary:
The launch grid calculation is generated as string and evaluated to get sympy expressions. 

The default ""python"" mode generates expressions using negative integer division behaviour in python. This creates problems when we try generate generic code for representing the launch grid calculation at the FX graph level.

In this diff we:

1. Add a new mode ""python_slow"" which achieves the same ceildiv behaviour that is generally applicable to integer division
2. Move and generalize the logic for replacing sympy.floor to CeilDiv

Test Plan:
CI

Rollback Plan:

Differential Revision: D80744150




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 15:55:58+00:00,2025-09-04T16:55:48Z,,False,10,2,2,313,53,6,12,2025-09-04 16:55:48+00:00,32,809,False,True,False,False,False,False,6,0,5,368,314,54,1,2,2.0,1.0,2025-08-25T16:58:41Z,pytorch
161409,closed,[BE] [Inductor] Add Kernel name to all coor-desc tuning,njriasan,"Summary: When running coordinate descent tuning the logging is difficult to parse if the results are parallelized at all. This includes the kernel name in each step so post-processing can unify the results, even if run in parallel.

Test Plan:
NFC. Just a logging change.

Rollback Plan:

Differential Revision: D80942794




cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 15:14:25+00:00,2025-09-05T02:54:20Z,,False,17,0,1,8,3,1,17,2025-09-05 02:53:17+00:00,55,527,False,False,False,False,False,False,1,7,1497,11,8,3,1,1,3.0,8.0,2025-08-25T15:15:35Z,pytorch
161408,closed,Forward fix periodic vision build,atalman,Trying to forward fix: https://github.com/pytorch/pytorch/issues/161358 use SM 80 architecture by default,2025-08-25 14:59:16+00:00,2025-08-25T23:29:26Z,,False,6,0,4,15,9,2,6,2025-08-25 23:28:25+00:00,33,105,False,True,False,False,False,False,2,5,1848,26,16,10,2,4,3.0,6.0,2025-08-25T15:24:55Z,pytorch
161407,closed,create torch._grouped_mm fallback path with for loops / bmm,vkuzo,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #162159
* #162059
* #161717
* __->__ #161407

Summary:

Creates a fallback path for `torch._grouped_mm`, using the naive for
loop implementation (or bmm).

For the sake of keeping the PR small, this PR only enables SM80+ (CUDA
capability 8.0 and up), since I am testing this on an A100 machine. In
future PRs, we can increase the coverage of the fallback to:
1. float32 and float16, which will extend the GPU coverage
2. cpu

Test Plan:

```bash
pytest test/test_matmul_cuda.py -s -k test_grouped_gemm_2d_3d -x
pytest test/test_matmul_cuda.py -s -k test_grouped_gemm_3d_2d -x
pytest test/test_matmul_cuda.py -s -k test_grouped_gemm_2d_2d -x
pytest test/test_matmul_cuda.py -s -k test_grouped_gemm_3d_3d -x
```

Reviewers:

Subscribers:

Tasks:

Tags:",2025-08-25 14:45:35+00:00,2025-09-04T17:48:57Z,,False,2,2,3,70,7,2,4,2025-09-04 17:48:55+00:00,59,828,False,False,False,False,False,False,2,1,48,72438,43131,29307,1,3,5.0,1.0,2025-08-25T21:32:08Z,pytorch
161406,closed,[inductor] Use runtime estimations in comm reordering/sink,IvanKobzarev,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #161975
* #161499
* __->__ #161406
* #161405



cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben

Differential Revision: [D81152295](https://our.internmc.facebook.com/intern/diff/D81152295)",2025-08-25 14:36:12+00:00,2025-09-24T14:45:38Z,,False,4,1,11,451,74,4,5,2025-09-24 14:45:38+00:00,58,494,False,False,False,False,False,False,4,3,474,1399,891,508,1,10,1.0,3.0,2025-08-27T18:24:29Z,pytorch
161405,closed,[inductor] Runtime estimations: use nccl estimator; mm only benchmark mode,IvanKobzarev,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161405


During comms reordering , sink wait iterative observed previous runtime estimations pretty off for collectives and mms.

Adding optional usage of:
- c10d.time_estimator for collectives, which is based on NCCL estimator

Benchmark mode only for matmuls, as they are highly dependent on mm backend

- The logic mostly copied from Ruisi's PRs for inductor simple_fsdp https://github.com/pytorch/pytorch/pull/157572

This estimations corrections are in default `BaseSchedulerNode.estimate_runtime()`




cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @ezyang @msaroufim @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben

Differential Revision: [D81152294](https://our.internmc.facebook.com/intern/diff/D81152294)",2025-08-25 14:36:06+00:00,2025-09-08T14:34:26Z,,False,17,30,16,324,32,8,47,2025-09-08 14:33:22+00:00,74,982,False,False,False,False,False,False,8,16,4475,107402,65042,42360,1,16,5.0,19.0,2025-08-27T18:24:24Z,pytorch
161404,open,Invert unary read and write for fusion,eellison,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161404


For [this repro](https://gist.github.com/eellison/75a99616a0fcca0436316bbfd8987fae) enables fusion of `to_blocked` with the prior `to_mx` calculation, so that there is only a single kernel per tensor, resulting in a 10% speedup of the non conversion code (need to update my local devserver to 12.9 to time the matmul as well).

The `to_mx` kernel has a contiguous write:

```Py
op6_op7: FusedSchedulerNode(SchedulerNode,SchedulerNode)
op6_op7.writes = [MemoryDep('buf6', c0, {c0: 2097152}), MemoryDep('buf7', c0, {c0: 67108864})]
op6_op7.unmet_dependencies = []
op6_op7.met_dependencies = [MemoryDep('arg1_1', c0, {c0: 67108864})]
op6_op7.outputs = [
    buf6: ComputedBuffer
    buf6.layout = FixedLayout('cuda:0', torch.float32, size=[8192, 256], stride=[256, 1])
    buf6.users = [
        NodeUser(node=SchedulerNode(name='op7'), can_inplace=False, is_weak=False),
        NodeUser(node=SchedulerNode(name='op9'), can_inplace=False, is_weak=False),
    ]
    buf7: ComputedBuffer
    buf7.layout = FixedLayout('cuda:0', torch.float8_e4m3fn, size=[8192, 256, 32], stride=[8192, 32, 1])
    buf7.users = [NodeUser(node=ExternKernelSchedulerNode(name='op10'), can_inplace=False, is_weak=False)]
]
```

While the `to_blocked` has a single discontiguous read and a single contiguous write.

```Py
op9: SchedulerNode(ComputedBuffer)
op9.writes = [MemoryDep('buf9', c0, {c0: 2097152})]
op9.unmet_dependencies = [   MemoryDep('buf6', 32768*((c0//32768)) + 8192*(((ModularIndexing(c0, 1, 16))//4)) + 256*(ModularIndexing(c0, 16, 32)) + 4*(ModularIndexing(c0, 512, 64)) + (ModularIndexing(ModularIndexing(c0, 1, 16), 1, 4)), {c0: 2097152})]
op9.met_dependencies = []
op9.outputs = [
    buf9: ComputedBuffer
    buf9.layout = FixedLayout('cuda:0', torch.float8_e8m0fnu, size=[2097152], stride=[1])
    buf9.users = [NodeUser(node=ExternKernelSchedulerNode(name='op10'), can_inplace=False, is_weak=False)]
]
```

To enable fusion, we invert the read, giving op9 and contiguous read and discontiguous write. More explanation here: https://gist.github.com/eellison/6f9f4a7ec10a860150b15b719f9285a9

[Tlparse with this optimization](https://manifold.edge.x2p.facebook.net/v0/read/tree/logs/eellison/custom/index.html?bucketName=tlparse_reports&apiKey=tlparse_reports-key&withPayload=1&timeoutMsec=10000). 

[Tlparse without this optimization](https://manifold.edge.x2p.facebook.net/v0/read/tree/logs/eellison/custom/index.html?bucketName=tlparse_reports&apiKey=tlparse_reports-key&withPayload=1&timeoutMsec=10000).

cc @msaroufim @jerryzh168 @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben @mlazos",2025-08-25 14:32:39+00:00,2025-09-25T18:31:43Z,,False,7,10,7,791,1,6,17,,38,2833,False,True,False,False,False,False,6,6,1698,256191,154943,101248,1,7,4.0,6.0,2025-08-25T20:40:38Z,pytorch
161401,closed,Fix torch.argmax/torch.argmin fail for non-contiguous input on MPS,can-gaa-hou,"The error occurs when the parameter `dim` is not set while calling `torch.argmax` or `torch.argmin`. On MPS, the input tensor will be flattened when the `dim` has no value. 
https://github.com/pytorch/pytorch/blob/4651aaac47ff855e08a74e2fdbfa605bc53afba8/aten/src/ATen/native/mps/operations/ReduceOps.mm#L903-L915

The error arises from here.
https://github.com/pytorch/pytorch/blob/4651aaac47ff855e08a74e2fdbfa605bc53afba8/aten/src/ATen/native/mps/operations/ReduceOps.mm#L961

The `Placeholder` will call the `view_impl` function, which fails to compute the stride and causes the error.
https://github.com/pytorch/pytorch/blob/1eccfb157ab9855b3f81872a23502fb15f455e0a/aten/src/ATen/native/TensorShape.cpp#L4028-L4037

In this PR, I fix it by copying the input tensor and reshaping it into a continuous 1-D tensor when `dim` has no value to compute the stride correctly. Also, I am adding a testcase for it.
",2025-08-25 12:54:30+00:00,2025-08-26T01:42:41Z,,False,2,0,1,21,1,2,2,2025-08-25 14:48:23+00:00,66,909,False,True,False,False,False,False,2,0,0,22,21,1,1,1,,,,pytorch
161400,open,fix _clone_meta stride computation for torch.preserve_format,morrison-turnansky,"Fixes #161010

fixed stride issue for cloning meta tensor",2025-08-25 12:34:12+00:00,2025-09-16T16:16:19Z,,False,7,7,4,16,1,2,14,,60,57,False,True,False,False,False,False,2,6,1079,31,23,8,1,4,3.0,7.0,2025-08-25T15:54:51Z,pytorch
161399,closed,[ATen][CUDA] Add family conditional for CUTLASS matmuls,Aidyn-A,"This PR adds a custom CMake command to compile CUTLASS kernels with family conditionals. The necessity of custom command arises because NVCC does not allow compiling with both `sm_100` and `sm_100f` flags enabled at the same time. Unfortunately, `sm_100` is stored in a global variable `CMAKE_CUDA_FLAGS` which cannot be adjusted for particular targets.
Th flags `sm_100f` and `sm_120f` are important to make those matmuls work on B300/GB300 and DGX Spark.

cc @ptrblck @msaroufim @eqy @jerryzh168 @manuelcandales @SherlockNoMad @angelayi",2025-08-25 12:11:48+00:00,2025-09-18T15:39:24Z,,False,3,10,5,77,14,3,13,2025-09-18 15:39:24+00:00,55,538,False,False,False,False,False,False,3,2,504,103,83,20,1,5,5.0,2.0,2025-08-25T12:40:02Z,pytorch
161398,closed,[Cutlass] Fix regression from  f7ad69f,mlazos,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #161335
* __->__ #161398



cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-08-25 08:57:36+00:00,2025-09-25T02:10:58Z,,False,5,0,2,23,21,1,5,2025-08-25 22:08:33+00:00,38,307,False,True,False,False,False,False,1,4,176,31529,24373,7156,1,2,2.0,4.0,2025-08-25T17:39:14Z,pytorch
161397,open,[WIP][3/N] Enable TestCompositeCompliance/TestMathBits/TestFakeTensor on Intel GPU,daisyden,"Following https://github.com/pytorch/pytorch/pull/161246, this PR enabled 3 test classes on Intel GPU in test_ops.py.


cc @gujinghui @EikanWang @fengyuan14 @guangyey",2025-08-25 08:18:19+00:00,2025-09-19T11:20:21Z,,False,1,0,9,354,40,6,1,,82,166,False,False,False,False,False,False,6,0,0,496,405,91,1,9,,,,pytorch
161396,closed,[xla hash update] update the pinned xla hash,pytorchupdatebot,"This PR is auto-generated nightly by [this action](https://github.com/pytorch/pytorch/blob/main/.github/workflows/nightly.yml).
Update the pinned xla hash.",2025-08-25 07:42:41+00:00,2025-09-01T11:44:09Z,,False,6,0,1,1,1,1,6,2025-09-01 11:43:06+00:00,44,155,False,False,False,False,False,False,1,5,1406,2,1,1,1,1,2.0,5.0,2025-08-25T07:42:42Z,pytorch
161395,closed,Update slow tests,pytorchupdatebot,"This PR is auto-generated weekly by [this action](https://github.com/pytorch/pytorch/blob/main/.github/workflows/weekly.yml).
Update the list of slow tests.",2025-08-25 07:41:07+00:00,2025-09-08T13:34:39Z,,False,9,0,1,242,242,1,9,2025-09-08 13:33:35+00:00,17,156,False,False,False,False,False,False,1,8,2411,484,242,242,1,1,2.0,8.0,2025-08-25T07:41:14Z,pytorch
161394,closed,"Update the operator benchmarking, to benchmark using torch.compile",jainapurva,"This pull request enhances the PyTorch operator benchmarking suite by introducing support for benchmarking with `torch.compile` mode, in addition to existing Eager and JIT. It also adds peak memory measurement (fwd/bwd pass); improves the output format in JSON to be used by dashboard for reporting; and introduce some more CLI options. The new CLI flags introduced are:

- Added `--use-compile` CLI argument and corresponding logic to run benchmarks using `torch.compile`, including mutual exclusivity with `--use-jit`
- Added `--benchmark-name` argument for customizing the benchmark name in output 
- Updated default value for `--output-json-for-dashboard` to `benchmark-results.json` for more predictable output file name

Sample command to run a single operator: 
`python -m pt.mm_test --use-compile`",2025-08-25 07:19:19+00:00,2025-09-09T19:10:21Z,,False,6,11,13,155,30,3,17,2025-09-09 18:17:40+00:00,66,805,False,False,False,False,True,False,3,5,1446,105414,65947,39467,1,13,4.0,7.0,2025-09-03T20:24:17Z,pytorch
